session_id,target
35565,0.006047
35566,0.001387
35567,0.002765
35568,0.000643
35569,0.000602
35570,0.013677
35571,0.001769
35572,0.008752
35573,0.000814
35574,0.012623
35575,0.002005
35576,0.022196
35577,0.002306
35578,0.000858
35579,0.003222
35580,0.054264
35581,0.000233
35582,0.005687
35583,0.006707
35584,0.008364
35585,0.009761
35586,0.007654
35587,0.000216
35588,0.014099
35589,0.004251
35590,0.007306
35591,0.000352
35592,0.024645
35593,0.003187
35594,0.024155
35595,0.002635
35596,0.002959
35597,0.000088
35598,0.000422
35599,0.000187
35600,0.001968
35601,0.002590
35602,0.000175
35603,0.002652
35604,0.001461
35605,0.000015
35606,0.027820
35607,0.005048
35608,0.010535
35609,0.002479
35610,0.000208
35611,0.000057
35612,0.000785
35613,0.001991
35614,0.010203
35615,0.011518
35616,0.011748
35617,0.004242
35618,0.004440
35619,0.000326
35620,0.010537
35621,0.001302
35622,0.000090
35623,0.000057
35624,0.000011
35625,0.000037
35626,0.000131
35627,0.011997
35628,0.002877
35629,0.011705
35630,0.009076
35631,0.037725
35632,0.000123
35633,0.001194
35634,0.008978
35635,0.004055
35636,0.000004
35637,0.004264
35638,0.001119
35639,0.001477
35640,0.002356
35641,0.006070
35642,0.005638
35643,0.007045
35644,0.016082
35645,0.013197
35646,0.014099
35647,0.011409
35648,0.009123
35649,0.000487
35650,0.000250
35651,0.004732
35652,0.000113
35653,0.000057
35654,0.001408
35655,0.004188
35656,0.000138
35657,0.051534
35658,0.005381
35659,0.015611
35660,0.000368
35661,0.001265
35662,0.002790
35663,0.006967
35664,0.032599
35665,0.003973
35666,0.000141
35667,0.005109
35668,0.007105
35669,0.023197
35670,0.008456
35671,0.002437
35672,0.006263
35673,0.026258
35674,0.009690
35675,0.004351
35676,0.054194
35677,0.005457
35678,0.003973
35679,0.007157
35680,0.002907
35681,0.005793
35682,0.012102
35683,0.003627
35684,0.018627
35685,0.000201
35686,0.000168
35687,0.002918
35688,0.002962
35689,0.001183
35690,0.001145
35691,0.000317
35692,0.000922
35693,0.009375
35694,0.009068
35695,0.000041
35696,0.007523
35697,0.004667
35698,0.005357
35699,0.000024
35700,0.002691
35701,0.000250
35702,0.000231
35703,0.003234
35704,0.000272
35705,0.001253
35706,0.136114
35707,0.001075
35708,0.010795
35709,0.002345
35710,0.001991
35711,0.000541
35712,0.011062
35713,0.000264
35714,0.003472
35715,0.001391
35716,0.009156
35717,0.000367
35718,0.001897
35719,0.000856
35720,0.009154
35721,0.001284
35722,0.008601
35723,0.001981
35724,0.007495
35725,0.004286
35726,0.011777
35727,0.007669
35728,0.014341
35729,0.007669
35730,0.213525
35731,0.000009
35732,0.002265
35733,0.000856
35734,0.000202
35735,0.000838
35736,0.012235
35737,0.005634
35738,0.004120
35739,0.005201
35740,0.000103
35741,0.000900
35742,0.001222
35743,0.034894
35744,0.005533
35745,0.010938
35746,0.000751
35747,0.000186
35748,0.000756
35749,0.000283
35750,0.042588
35751,0.018534
35752,0.000039
35753,0.012171
35754,0.000806
35755,0.000701
35756,0.008986
35757,0.005563
35758,0.002023
35759,0.002304
35760,0.001379
35761,0.006253
35762,0.005962
35763,0.026562
35764,0.004693
35765,0.000159
35766,0.007669
35767,0.001027
35768,0.000225
35769,0.002734
35770,0.003945
35771,0.010669
35772,0.000299
35773,0.014842
35774,0.000304
35775,0.000473
35776,0.010678
35777,0.004277
35778,0.004780
35779,0.003257
35780,0.011630
35781,0.000181
35782,0.007834
35783,0.006180
35784,0.038565
35785,0.006771
35786,0.020206
35787,0.007355
35788,0.038872
35789,0.010448
35790,0.001171
35791,0.000684
35792,0.009498
35793,0.002164
35794,0.009669
35795,0.000489
35796,0.001533
35797,0.006323
35798,0.001523
35799,0.004830
35800,0.006351
35801,0.009416
35802,0.003940
35803,0.000384
35804,0.000025
35805,0.266375
35806,0.008451
35807,0.000155
35808,0.001121
35809,0.097926
35810,0.000790
35811,0.011743
35812,0.032599
35813,0.000235
35814,0.057650
35815,0.000323
35816,0.002393
35817,0.011916
35818,0.002472
35819,0.004714
35820,0.000186
35821,0.007793
35822,0.001278
35823,0.041161
35824,0.003320
35825,0.000210
35826,0.004475
35827,0.000057
35828,0.000041
35829,0.000095
35830,0.001243
35831,0.000126
35832,0.014099
35833,0.004305
35834,0.003491
35835,0.000126
35836,0.001299
35837,0.001227
35838,0.000556
35839,0.000020
35840,0.001257
35841,0.005566
35842,0.000468
35843,0.000202
35844,0.009470
35845,0.006082
35846,0.006168
35847,0.007381
35848,0.012198
35849,0.010669
35850,0.001901
35851,0.010186
35852,0.000000
35853,0.001654
35854,0.003372
35855,0.006553
35856,0.004580
35857,0.000212
35858,0.003788
35859,0.001002
35860,0.032599
35861,0.003155
35862,0.028353
35863,0.000752
35864,0.000250
35865,0.000177
35866,0.029552
35867,0.005148
35868,0.000278
35869,0.003817
35870,0.011549
35871,0.000988
35872,0.008076
35873,0.003204
35874,0.001598
35875,0.002478
35876,0.000304
35877,0.001516
35878,0.000112
35879,0.001822
35880,0.000229
35881,0.011609
35882,0.010720
35883,0.032804
35884,0.000352
35885,0.003573
35886,0.018089
35887,0.005485
35888,0.000809
35889,0.002309
35890,0.000477
35891,0.009568
35892,0.001665
35893,0.006296
35894,0.009511
35895,0.039232
35896,0.000472
35897,0.000141
35898,0.005144
35899,0.004607
35900,0.011777
35901,0.007750
35902,0.000680
35903,0.012951
35904,0.000271
35905,0.000085
35906,0.000875
35907,0.003104
35908,0.000450
35909,0.013777
35910,0.010093
35911,0.113940
35912,0.002700
35913,0.001138
35914,0.000057
35915,0.001769
35916,0.006985
35917,0.011972
35918,0.000254
35919,0.002441
35920,0.029792
35921,0.005050
35922,0.000155
35923,0.001760
35924,0.002633
35925,0.000255
35926,0.002033
35927,0.002174
35928,0.001945
35929,0.003504
35930,0.003617
35931,0.047806
35932,0.037438
35933,0.000757
35934,0.000905
35935,0.004169
35936,0.000089
35937,0.002028
35938,0.037800
35939,0.010542
35940,0.004461
35941,0.000454
35942,0.022932
35943,0.001122
35944,0.005235
35945,0.036757
35946,0.000177
35947,0.000482
35948,0.000177
35949,0.009055
35950,0.022531
35951,0.007668
35952,0.007054
35953,0.000057
35954,0.005603
35955,0.009602
35956,0.034082
35957,0.006268
35958,0.003694
35959,0.006456
35960,0.000628
35961,0.000177
35962,0.000209
35963,0.050605
35964,0.001385
35965,0.008094
35966,0.015383
35967,0.008037
35968,0.011702
35969,0.000239
35970,0.000007
35971,0.000165
35972,0.000057
35973,0.005208
35974,0.019237
35975,0.007009
35976,0.000391
35977,0.000858
35978,0.002328
35979,0.023444
35980,0.000352
35981,0.000141
35982,0.002032
35983,0.000126
35984,0.002854
35985,0.001599
35986,0.001003
35987,0.002479
35988,0.006938
35989,0.117053
35990,0.000676
35991,0.098590
35992,0.000177
35993,0.007447
35994,0.000983
35995,0.007669
35996,0.009396
35997,0.000317
35998,0.001220
35999,0.010186
36000,0.003832
36001,0.000254
36002,0.007694
36003,0.008245
36004,0.006354
36005,0.010780
36006,0.000026
36007,0.106813
36008,0.000126
36009,0.000189
36010,0.018674
36011,0.006557
36012,0.011614
36013,0.011751
36014,0.006137
36015,0.000250
36016,0.008888
36017,0.009301
36018,0.000462
36019,0.012659
36020,0.000027
36021,0.010314
36022,0.000089
36023,0.002079
36024,0.005166
36025,0.001665
36026,0.021172
36027,0.000422
36028,0.091569
36029,0.002302
36030,0.005336
36031,0.000564
36032,0.005557
36033,0.000160
36034,0.004346
36035,0.128429
36036,0.005333
36037,0.009897
36038,0.007951
36039,0.069682
36040,0.000369
36041,0.008738
36042,0.004160
36043,0.002019
36044,0.005434
36045,0.069519
36046,0.011302
36047,0.006066
36048,0.000097
36049,0.000596
36050,0.002777
36051,0.005543
36052,0.001771
36053,0.001991
36054,0.006157
36055,0.000398
36056,0.004205
36057,0.076624
36058,0.000283
36059,0.001628
36060,0.004204
36061,0.003788
36062,0.000100
36063,0.151354
36064,0.007137
36065,0.006618
36066,0.003799
36067,0.021510
36068,0.007307
36069,0.010411
36070,0.003251
36071,0.007669
36072,0.010720
36073,0.009312
36074,0.039085
36075,0.005794
36076,0.011021
36077,0.002479
36078,0.003094
36079,0.000739
36080,0.004871
36081,0.000886
36082,0.002220
36083,0.013072
36084,0.004614
36085,0.003344
36086,0.010914
36087,0.010008
36088,0.000119
36089,0.006673
36090,0.064725
36091,0.008204
36092,0.025643
36093,0.000001
36094,0.117603
36095,0.005379
36096,0.000623
36097,0.004357
36098,0.002989
36099,0.010235
36100,0.004848
36101,0.028403
36102,0.002212
36103,0.016862
36104,0.000002
36105,0.000126
36106,0.006940
36107,0.011630
36108,0.009512
36109,0.000984
36110,0.022932
36111,0.003244
36112,0.000089
36113,0.028367
36114,0.008609
36115,0.014099
36116,0.000126
36117,0.009740
36118,0.018022
36119,0.001150
36120,0.000835
36121,0.000701
36122,0.082270
36123,0.001011
36124,0.000107
36125,0.013597
36126,0.001148
36127,0.001992
36128,0.000345
36129,0.002501
36130,0.017314
36131,0.016091
36132,0.006057
36133,0.007270
36134,0.007892
36135,0.173953
36136,0.000398
36137,0.000949
36138,0.008407
36139,0.002336
36140,0.002577
36141,0.006973
36142,0.003027
36143,0.001695
36144,0.002742
36145,0.007291
36146,0.000165
36147,0.003388
36148,0.000053
36149,0.009897
36150,0.006483
36151,0.010752
36152,0.006450
36153,0.002409
36154,0.016465
36155,0.005757
36156,0.014099
36157,0.003881
36158,0.016448
36159,0.000126
36160,0.008222
36161,0.001444
36162,0.003234
36163,0.006509
36164,0.004306
36165,0.032599
36166,0.000313
36167,0.000412
36168,0.000802
36169,0.012502
36170,0.000542
36171,0.010540
36172,0.002389
36173,0.002522
36174,0.003811
36175,0.004861
36176,0.001983
36177,0.011086
36178,0.002967
36179,0.012449
36180,0.014099
36181,0.014935
36182,0.009208
36183,0.002061
36184,0.002479
36185,0.001023
36186,0.001174
36187,0.001860
36188,0.005341
36189,0.008204
36190,0.000009
36191,0.000304
36192,0.009120
36193,0.003473
36194,0.001958
36195,0.002777
36196,0.000792
36197,0.048073
36198,0.004794
36199,0.001031
36200,0.001008
36201,0.006197
36202,0.001334
36203,0.012970
36204,0.002635
36205,0.000199
36206,0.069759
36207,0.010740
36208,0.000192
36209,0.005802
36210,0.006505
36211,0.017288
36212,0.009597
36213,0.001522
36214,0.000102
36215,0.010533
36216,0.000269
36217,0.001354
36218,0.004708
36219,0.011107
36220,0.001056
36221,0.009453
36222,0.000003
36223,0.011518
36224,0.016084
36225,0.000124
36226,0.001375
36227,0.003756
36228,0.000116
36229,0.000900
36230,0.004826
36231,0.007465
36232,0.001566
36233,0.001644
36234,0.001734
36235,0.000482
36236,0.001485
36237,0.001768
36238,0.000057
36239,0.002081
36240,0.032599
36241,0.000250
36242,0.000032
36243,0.011407
36244,0.000250
36245,0.000622
36246,0.008986
36247,0.002926
36248,0.001015
36249,0.012863
36250,0.014099
36251,0.003332
36252,0.000387
36253,0.002219
36254,0.037725
36255,0.053704
36256,0.006515
36257,0.014160
36258,0.044868
36259,0.004971
36260,0.000182
36261,0.063981
36262,0.009704
36263,0.019930
36264,0.190955
36265,0.003642
36266,0.014619
36267,0.010030
36268,0.005088
36269,0.001741
36270,0.000272
36271,0.011427
36272,0.007307
36273,0.006611
36274,0.003824
36275,0.001431
36276,0.003914
36277,0.000786
36278,0.004348
36279,0.044255
36280,0.007530
36281,0.007185
36282,0.001528
36283,0.000765
36284,0.001091
36285,0.004906
36286,0.000145
36287,0.005120
36288,0.003418
36289,0.323480
36290,0.012455
36291,0.003767
36292,0.000115
36293,0.000484
36294,0.002884
36295,0.298026
36296,0.000685
36297,0.004468
36298,0.004313
36299,0.004755
36300,0.001520
36301,0.001158
36302,0.032599
36303,0.000895
36304,0.000057
36305,0.002572
36306,0.007939
36307,0.005443
36308,0.000156
36309,0.017449
36310,0.006075
36311,0.009579
36312,0.002777
36313,0.003268
36314,0.007186
36315,0.028293
36316,0.041393
36317,0.000057
36318,0.003671
36319,0.000192
36320,0.006765
36321,0.006988
36322,0.018759
36323,0.002777
36324,0.004192
36325,0.000080
36326,0.006031
36327,0.164885
36328,0.024069
36329,0.003477
36330,0.001423
36331,0.000324
36332,0.002777
36333,0.006697
36334,0.014099
36335,0.000739
36336,0.034450
36337,0.000253
36338,0.032599
36339,0.002471
36340,0.000373
36341,0.009798
36342,0.001111
36343,0.003617
36344,0.001328
36345,0.000285
36346,0.011444
36347,0.022932
36348,0.031511
36349,0.013876
36350,0.000009
36351,0.000207
36352,0.013127
36353,0.008233
36354,0.013542
36355,0.000091
36356,0.005329
36357,0.007986
36358,0.003259
36359,0.001718
36360,0.000100
36361,0.004372
36362,0.001091
36363,0.014066
36364,0.004247
36365,0.001793
36366,0.000139
36367,0.010989
36368,0.000036
36369,0.005403
36370,0.008044
36371,0.009690
36372,0.006547
36373,0.015672
36374,0.002522
36375,0.009591
36376,0.002777
36377,0.000398
36378,0.008215
36379,0.007487
36380,0.017351
36381,0.000057
36382,0.011708
36383,0.008542
36384,0.013921
36385,0.001424
36386,0.000142
36387,0.011001
36388,0.003944
36389,0.008475
36390,0.032516
36391,0.005199
36392,0.001847
36393,0.000203
36394,0.000135
36395,0.009226
36396,0.001287
36397,0.011750
36398,0.006881
36399,0.002003
36400,0.010166
36401,0.017636
36402,0.005490
36403,0.002659
36404,0.022284
36405,0.027834
36406,0.000125
36407,0.002259
36408,0.001229
36409,0.000089
36410,0.004889
36411,0.001040
36412,0.002133
36413,0.000176
36414,0.007905
36415,0.006812
36416,0.008456
36417,0.003874
36418,0.005778
36419,0.008928
36420,0.000558
36421,0.009573
36422,0.029087
36423,0.002291
36424,0.000049
36425,0.001415
36426,0.000327
36427,0.015685
36428,0.008930
36429,0.000100
36430,0.009501
36431,0.000977
36432,0.000208
36433,0.006521
36434,0.009897
36435,0.001113
36436,0.000057
36437,0.000612
36438,0.003771
36439,0.000968
36440,0.006603
36441,0.001724
36442,0.001813
36443,0.007495
36444,0.002252
36445,0.000034
36446,0.000352
36447,0.008986
36448,0.011388
36449,0.007391
36450,0.011429
36451,0.001202
36452,0.002777
36453,0.000009
36454,0.031163
36455,0.017947
36456,0.002602
36457,0.009171
36458,0.002378
36459,0.000612
36460,0.012883
36461,0.000453
36462,0.014081
36463,0.004677
36464,0.000178
36465,0.013954
36466,0.001369
36467,0.005783
36468,0.002777
36469,0.000170
36470,0.009220
36471,0.006939
36472,0.005450
36473,0.004273
36474,0.002447
36475,0.000074
36476,0.004234
36477,0.031024
36478,0.005806
36479,0.004390
36480,0.012568
36481,0.000159
36482,0.003516
36483,0.003540
36484,0.004317
36485,0.008317
36486,0.005809
36487,0.000120
36488,0.001269
36489,0.000441
36490,0.000318
36491,0.008406
36492,0.000210
36493,0.003617
36494,0.008675
36495,0.006682
36496,0.001880
36497,0.017543
36498,0.000702
36499,0.000366
36500,0.007190
36501,0.011303
36502,0.010559
36503,0.004920
36504,0.037725
36505,0.004170
36506,0.012337
36507,0.013926
36508,0.002184
36509,0.026156
36510,0.000812
36511,0.005935
36512,0.004235
36513,0.004516
36514,0.000263
36515,0.003577
36516,0.002694
36517,0.000469
36518,0.000200
36519,0.001142
36520,0.007396
36521,0.008573
36522,0.003792
36523,0.002401
36524,0.001517
36525,0.000162
36526,0.005856
36527,0.007669
36528,0.000013
36529,0.000117
36530,0.006992
36531,0.000177
36532,0.001964
36533,0.000202
36534,0.005807
36535,0.006695
36536,0.004661
36537,0.001383
36538,0.000126
36539,0.006781
36540,0.002492
36541,0.004717
36542,0.007312
36543,0.009224
36544,0.003423
36545,0.008440
36546,0.000049
36547,0.003792
36548,0.005939
36549,0.000622
36550,0.039322
36551,0.000296
36552,0.000424
36553,0.000031
36554,0.004046
36555,0.009897
36556,0.004701
36557,0.010416
36558,0.096669
36559,0.000360
36560,0.011630
36561,0.072733
36562,0.005819
36563,0.002605
36564,0.001188
36565,0.000897
36566,0.011870
36567,0.043727
36568,0.076084
36569,0.000345
36570,0.006624
36571,0.236242
36572,0.002248
36573,0.006099
36574,0.000177
36575,0.000688
36576,0.005176
36577,0.000168
36578,0.000126
36579,0.001299
36580,0.006684
36581,0.001736
36582,0.000175
36583,0.000001
36584,0.002949
36585,0.000057
36586,0.002874
36587,0.002079
36588,0.004797
36589,0.002587
36590,0.039677
36591,0.005253
36592,0.002510
36593,0.014099
36594,0.001891
36595,0.008312
36596,0.101131
36597,0.006425
36598,0.010044
36599,0.001207
36600,0.000161
36601,0.008091
36602,0.128260
36603,0.014099
36604,0.000177
36605,0.008219
36606,0.003652
36607,0.008803
36608,0.010985
36609,0.001050
36610,0.004110
36611,0.003910
36612,0.009899
36613,0.178180
36614,0.000141
36615,0.007346
36616,0.000324
36617,0.000159
36618,0.009208
36619,0.004553
36620,0.005282
36621,0.008928
36622,0.006600
36623,0.003860
36624,0.011518
36625,0.000057
36626,0.006520
36627,0.001976
36628,0.000261
36629,0.046148
36630,0.004953
36631,0.009083
36632,0.013129
36633,0.002711
36634,0.000130
36635,0.020524
36636,0.000168
36637,0.000055
36638,0.000102
36639,0.009897
36640,0.000001
36641,0.008830
36642,0.000273
36643,0.009639
36644,0.024543
36645,0.006004
36646,0.010712
36647,0.023197
36648,0.002479
36649,0.000747
36650,0.000136
36651,0.010308
36652,0.003647
36653,0.017887
36654,0.003079
36655,0.004604
36656,0.000334
36657,0.000189
36658,0.001755
36659,0.000409
36660,0.008953
36661,0.001015
36662,0.015009
36663,0.006757
36664,0.001683
36665,0.002184
36666,0.009526
36667,0.003894
36668,0.002721
36669,0.000216
36670,0.001833
36671,0.008218
36672,0.005473
36673,0.004836
36674,0.001663
36675,0.000736
36676,0.037725
36677,0.000089
36678,0.097237
36679,0.001025
36680,0.000723
36681,0.019656
36682,0.001534
36683,0.001159
36684,0.018571
36685,0.004142
36686,0.002942
36687,0.000146
36688,0.000001
36689,0.006006
36690,0.000311
36691,0.010078
36692,0.000023
36693,0.011234
36694,0.000699
36695,0.001954
36696,0.019713
36697,0.002777
36698,0.003942
36699,0.004276
36700,0.014099
36701,0.000177
36702,0.000245
36703,0.004980
36704,0.008942
36705,0.035924
36706,0.004763
36707,0.000600
36708,0.681983
36709,0.004303
36710,0.001970
36711,0.000429
36712,0.106548
36713,0.002545
36714,0.002053
36715,0.030241
36716,0.002485
36717,0.014912
36718,0.003872
36719,0.004021
36720,0.000542
36721,0.000158
36722,0.002087
36723,0.000558
36724,0.006132
36725,0.002238
36726,0.043871
36727,0.001205
36728,0.005426
36729,0.001814
36730,0.007669
36731,0.014099
36732,0.030717
36733,0.001869
36734,0.010691
36735,0.000164
36736,0.011857
36737,0.004695
36738,0.002922
36739,0.004021
36740,0.010150
36741,0.011016
36742,0.001584
36743,0.008974
36744,0.000536
36745,0.007378
36746,0.004551
36747,0.026619
36748,0.040950
36749,0.013973
36750,0.002767
36751,0.003029
36752,0.000141
36753,0.007159
36754,0.001091
36755,0.005224
36756,0.008063
36757,0.000170
36758,0.043774
36759,0.000014
36760,0.009571
36761,0.066576
36762,0.010736
36763,0.000693
36764,0.014405
36765,0.028702
36766,0.000128
36767,0.000706
36768,0.000656
36769,0.006795
36770,0.005245
36771,0.008928
36772,0.008564
36773,0.009208
36774,0.007549
36775,0.015850
36776,0.005752
36777,0.004566
36778,0.004485
36779,0.000112
36780,0.030163
36781,0.016395
36782,0.009664
36783,0.009897
36784,0.001414
36785,0.003832
36786,0.000319
36787,0.000100
36788,0.000226
36789,0.004219
36790,0.000126
36791,0.005819
36792,0.010396
36793,0.000739
36794,0.008548
36795,0.002600
36796,0.011318
36797,0.004172
36798,0.000057
36799,0.004459
36800,0.010370
36801,0.000903
36802,0.000002
36803,0.000379
36804,0.002203
36805,0.006085
36806,0.000229
36807,0.000332
36808,0.008928
36809,0.012191
36810,0.003038
36811,0.000422
36812,0.006947
36813,0.002795
36814,0.000171
36815,0.011064
36816,0.012118
36817,0.003065
36818,0.009897
36819,0.018767
36820,0.000296
36821,0.005826
36822,0.001435
36823,0.001701
36824,0.000656
36825,0.009862
36826,0.003969
36827,0.032885
36828,0.000739
36829,0.025664
36830,0.011670
36831,0.007931
36832,0.000084
36833,0.004021
36834,0.000616
36835,0.007169
36836,0.000260
36837,0.033486
36838,0.009359
36839,0.005250
36840,0.001665
36841,0.010334
36842,0.000234
36843,0.002405
36844,0.000175
36845,0.005192
36846,0.007669
36847,0.008560
36848,0.013368
36849,0.012263
36850,0.001798
36851,0.008601
36852,0.041858
36853,0.000884
36854,0.000057
36855,0.000262
36856,0.003035
36857,0.000844
36858,0.043246
36859,0.003110
36860,0.011630
36861,0.013370
36862,0.000150
36863,0.032414
36864,0.006349
36865,0.003302
36866,0.000141
36867,0.005067
36868,0.005067
36869,0.009935
36870,0.001724
36871,0.000769
36872,0.006343
36873,0.001803
36874,0.001453
36875,0.002194
36876,0.015325
36877,0.002583
36878,0.045298
36879,0.004468
36880,0.006602
36881,0.000126
36882,0.002279
36883,0.000006
36884,0.000175
36885,0.000969
36886,0.000910
36887,0.003722
36888,0.000179
36889,0.000309
36890,0.010511
36891,0.004385
36892,0.000196
36893,0.000171
36894,0.000569
36895,0.003865
36896,0.001608
36897,0.002496
36898,0.001073
36899,0.009897
36900,0.056600
36901,0.003590
36902,0.003132
36903,0.000106
36904,0.000393
36905,0.000006
36906,0.006753
36907,0.007666
36908,0.004177
36909,0.007131
36910,0.006222
36911,0.001392
36912,0.007126
36913,0.000582
36914,0.003595
36915,0.008107
36916,0.006096
36917,0.000811
36918,0.000273
36919,0.011422
36920,0.058471
36921,0.000144
36922,0.000057
36923,0.004160
36924,0.010048
36925,0.006066
36926,0.029318
36927,0.000495
36928,0.005241
36929,0.006276
36930,0.006644
36931,0.004028
36932,0.006845
36933,0.005060
36934,0.013002
36935,0.009991
36936,0.004419
36937,0.000270
36938,0.003599
36939,0.000112
36940,0.000624
36941,0.012691
36942,0.000698
36943,0.001067
36944,0.003552
36945,0.000074
36946,0.004739
36947,0.006714
36948,0.008474
36949,0.000536
36950,0.000596
36951,0.011580
36952,0.017404
36953,0.018031
36954,0.000376
36955,0.011857
36956,0.000044
36957,0.002276
36958,0.030662
36959,0.005057
36960,0.000138
36961,0.000042
36962,0.005492
36963,0.000259
36964,0.000126
36965,0.000016
36966,0.008308
36967,0.000129
36968,0.010360
36969,0.000212
36970,0.002632
36971,0.022932
36972,0.000495
36973,0.005271
36974,0.000054
36975,0.002655
36976,0.032055
36977,0.009895
36978,0.000739
36979,0.009208
36980,0.001411
36981,0.006030
36982,0.011518
36983,0.006242
36984,0.000955
36985,0.008545
36986,0.007398
36987,0.000231
36988,0.001334
36989,0.000047
36990,0.002777
36991,0.014099
36992,0.002654
36993,0.030255
36994,0.004400
36995,0.000919
36996,0.023111
36997,0.007157
36998,0.003883
36999,0.010505
37000,0.000562
37001,0.000921
37002,0.000374
37003,0.002777
37004,0.004617
37005,0.006681
37006,0.002518
37007,0.016414
37008,0.021614
37009,0.001313
37010,0.002380
37011,0.002868
37012,0.001284
37013,0.000085
37014,0.000422
37015,0.005267
37016,0.002130
37017,0.000250
37018,0.002694
37019,0.003213
37020,0.000910
37021,0.007380
37022,0.008600
37023,0.000126
37024,0.000345
37025,0.007157
37026,0.011384
37027,0.008037
37028,0.000177
37029,0.002108
37030,0.000402
37031,0.003627
37032,0.000060
37033,0.004163
37034,0.000089
37035,0.000257
37036,0.011622
37037,0.013479
37038,0.001056
37039,0.000250
37040,0.011536
37041,0.005188
37042,0.000095
37043,0.003901
37044,0.005418
37045,0.005652
37046,0.000993
37047,0.006209
37048,0.002650
37049,0.001721
37050,0.000354
37051,0.011003
37052,0.006841
37053,0.002142
37054,0.000175
37055,0.000326
37056,0.004085
37057,0.000682
37058,0.005132
37059,0.000074
37060,0.003048
37061,0.001782
37062,0.009605
37063,0.004446
37064,0.003462
37065,0.026500
37066,0.000185
37067,0.000177
37068,0.049473
37069,0.013618
37070,0.000033
37071,0.038731
37072,0.002452
37073,0.012403
37074,0.019799
37075,0.003473
37076,0.235084
37077,0.005161
37078,0.002509
37079,0.033296
37080,0.000622
37081,0.002707
37082,0.005024
37083,0.008730
37084,0.006409
37085,0.003603
37086,0.008628
37087,0.000178
37088,0.032599
37089,0.000739
37090,0.001518
37091,0.016083
37092,0.002978
37093,0.000422
37094,0.008766
37095,0.005099
37096,0.000935
37097,0.000622
37098,0.009897
37099,0.002861
37100,0.004290
37101,0.002777
37102,0.000312
37103,0.002067
37104,0.009897
37105,0.000731
37106,0.010823
37107,0.046148
37108,0.000177
37109,0.064325
37110,0.001948
37111,0.003317
37112,0.002655
37113,0.000837
37114,0.007520
37115,0.003039
37116,0.007161
37117,0.000320
37118,0.007769
37119,0.097108
37120,0.022534
37121,0.008158
37122,0.011743
37123,0.000848
37124,0.008175
37125,0.000080
37126,0.000299
37127,0.000189
37128,0.005551
37129,0.023281
37130,0.001381
37131,0.001285
37132,0.007495
37133,0.001299
37134,0.009506
37135,0.002123
37136,0.000537
37137,0.003514
37138,0.014099
37139,0.011291
37140,0.087959
37141,0.010436
37142,0.012935
37143,0.006524
37144,0.003837
37145,0.004377
37146,0.003259
37147,0.008736
37148,0.000002
37149,0.000442
37150,0.026641
37151,0.005330
37152,0.236032
37153,0.020688
37154,0.007939
37155,0.007083
37156,0.004972
37157,0.009790
37158,0.000041
37159,0.002777
37160,0.001563
37161,0.009208
37162,0.007669
37163,0.001853
37164,0.007619
37165,0.001166
37166,0.000074
37167,0.010303
37168,0.013094
37169,0.006102
37170,0.007538
37171,0.001305
37172,0.001774
37173,0.001011
37174,0.094252
37175,0.002870
37176,0.000459
37177,0.000179
37178,0.011382
37179,0.004201
37180,0.017525
37181,0.000719
37182,0.003042
37183,0.007463
37184,0.000398
37185,0.005858
37186,0.007188
37187,0.002349
37188,0.008929
37189,0.014286
37190,0.002009
37191,0.001324
37192,0.001752
37193,0.009326
37194,0.002777
37195,0.004482
37196,0.007293
37197,0.000618
37198,0.001492
37199,0.006787
37200,0.003445
37201,0.001129
37202,0.012483
37203,0.003025
37204,0.001337
37205,0.000352
37206,0.003448
37207,0.000199
37208,0.002749
37209,0.003120
37210,0.005104
37211,0.000849
37212,0.004891
37213,0.026029
37214,0.001948
37215,0.011060
37216,0.018926
37217,0.000614
37218,0.003109
37219,0.010657
37220,0.000345
37221,0.001324
37222,0.000849
37223,0.000837
37224,0.009450
37225,0.000248
37226,0.009902
37227,0.006671
37228,0.013480
37229,0.014865
37230,0.001032
37231,0.006718
37232,0.002487
37233,0.000345
37234,0.000117
37235,0.000177
37236,0.000226
37237,0.002756
37238,0.002777
37239,0.017151
37240,0.008633
37241,0.007343
37242,0.004942
37243,0.006599
37244,0.000202
37245,0.005009
37246,0.053261
37247,0.003613
37248,0.001550
37249,0.007333
37250,0.001343
37251,0.002777
37252,0.006659
37253,0.008449
37254,0.001865
37255,0.008928
37256,0.006526
37257,0.002031
37258,0.055996
37259,0.007751
37260,0.000482
37261,0.000116
37262,0.000873
37263,0.000050
37264,0.001811
37265,0.109180
37266,0.001247
37267,0.004248
37268,0.004021
37269,0.000199
37270,0.000108
37271,0.000281
37272,0.006870
37273,0.530425
37274,0.006592
37275,0.003507
37276,0.002435
37277,0.034026
37278,0.004429
37279,0.012637
37280,0.038626
37281,0.002090
37282,0.003739
37283,0.035831
37284,0.010627
37285,0.000162
37286,0.011518
37287,0.003592
37288,0.005530
37289,0.028321
37290,0.009669
37291,0.002479
37292,0.009872
37293,0.000099
37294,0.000231
37295,0.000239
37296,0.006258
37297,0.011630
37298,0.000100
37299,0.009351
37300,0.002479
37301,0.065949
37302,0.000442
37303,0.000046
37304,0.048451
37305,0.000599
37306,0.007365
37307,0.003025
37308,0.004160
37309,0.005077
37310,0.000149
37311,0.031143
37312,0.003645
37313,0.002485
